0.006019,0.01013,0.00054303,0.0016944,0.006768,0.019853,0.0010768,0,0.001779,0.0056376,0.01846,0.0013787,0.024755,5.6213e-06,0.005298,0.028202,0.010234,0.016895,0.00013749,0.011103,0.0035943,0.0070819,3.8616e-06,0.0048538,0,0.0040877,0,0.0040379,0.0083959,0.0076988,0,4.4608e-07,1.2144e-05,0.023052,0.0054112,0.0054411,0.0016776,0.018568,1.7898e-06,0.0035242,0.0044051,0,0.028516,1.241e-05,0.0024963,0.0019624,0.00035066,0.029942,0.02264,0.0019942,0
0.015278,0.011359,0.0018861,0.0016611,0.018164,0.075745,4.5953e-05,3.9862e-06,0.0043576,0.0066134,0.045563,0,0.057269,5.0095e-07,0.065279,0.061996,0.030735,0.0079304,0,0.0035711,0.0022807,0.0072602,0,0.0044804,0,0.002442,0,0.0051957,0.014375,0,2.4155e-06,0,0,3.0817e-05,0.0052172,0.010436,0.0032157,0.012239,0,0.0020958,0.0030831,0,0.0038498,1.8583e-05,0.0046273,0.0041949,0.0033798,0.0735,0.053411,0.0020794,0
0.0081474,0.0057995,1.5376e-06,0.00041511,0.0021138,0.086985,0.0054546,5.3375e-06,0.0012431,0.0018591,0.036329,0.0001783,0.10724,0.0025862,0.084213,0.055628,0.018398,0.0034574,0.0012884,4.5119e-05,1.2073e-05,0.0023815,0,3.6476e-05,0,4.6277e-05,8.7488e-07,0.0007526,0.011398,5.743e-06,0,4.0687e-06,2.1568e-06,0.048869,0.00029383,0.0057879,0.026175,0.015753,0,0.001387,6.065e-05,0,0.0012241,0.060817,3.9814e-05,0.00076121,0.00011844,0.092255,0.032756,3.7991e-06,0
0.015355,0.0064745,0.00036055,0.0023974,0.012447,0.031013,5.0401e-05,0,0.00096575,0.0046788,0.048058,0,0.059905,6.3912e-06,0.055675,0.05922,0.032614,0.0059733,7.7039e-06,0.0045733,0.0018919,0.0047285,0,0.0014812,6.0105e-06,0.0032886,1.6255e-05,0.0024481,0.0072461,5.4723e-13,3.0899e-05,0,0,5.8032e-06,0.0027894,0.0058776,0.0030128,0.010299,0,0.0057933,0.0009111,0,0.0052515,7.0093e-05,0.0022062,0.0019157,0.0016717,0.04605,0.043646,0.0018102,0
0.00020953,0.0038744,3.9656e-06,0.003755,0.010046,0.043515,0.0002214,0,0.00023077,0.003293,0.022552,0.0030695,0.01823,2.7143e-08,0.011531,0.035553,0.0063917,0.021579,0.0016089,5.2403e-05,3.618e-08,0.00063604,7.7609e-07,1.7418e-05,0,4.1436e-06,7.255e-05,0.00062381,0.0015119,0,0,6.69e-08,0.00022364,0.00014031,0.00039512,0.0028559,0.00066496,0.025288,0,0.0041173,7.6094e-05,0,0.0025853,0.00027445,3.903e-05,0.004735,5.2297e-05,0.021864,0.024895,0,0
0.01318,0.0059876,0.00037729,0.002072,0.010711,0.043826,1.7163e-09,0.00035097,0.00070703,0.0040128,0.048542,0,0.05957,0,0.06486,0.048173,0.034266,0.0062314,8.409e-05,0.0030763,0.0017092,0.0032104,0,0.0011887,0,0.0028918,2.0982e-05,0.0024126,0.010588,0,1.0003e-05,0,0,0,0.002564,0.0055398,0.0041956,0.01186,1.095e-06,0.0039642,0.0013081,0,0.0040442,1.0077e-05,0.0025596,0.00091068,0.0013295,0.043745,0.042385,0.001755,0
0.0081158,0.0075577,5.5587e-05,0.00073758,0.0027858,0.0089877,0.00021203,0,0.0022974,0.0076193,0.0096712,0,0.009044,0.0032753,0.0010476,0.0074041,0.01549,0.0057912,0,0.013827,0.0025097,0.014663,0,0.012368,2.3473e-05,0.011031,0,0.0010243,0.0026864,0.001733,9.7519e-08,9.9019e-06,1.8661e-05,0.025644,0.0048432,0.006528,0.00098501,0.0081882,0,0.024802,0.0041268,0,0.026809,0,0.003807,0.0036059,0.00027569,0.01317,0.0098498,0.00029888,0
0.0093213,0.012122,0.00026652,0.0014145,0.0054876,0.019832,2.379e-05,0,0.0018545,0.0053388,0.016158,6.5304e-05,0.017413,0.00033936,0.0073884,0.017883,0.01499,0.0092024,0.00017335,0.013011,0.0036144,0.0073132,2.2289e-06,0.00677,0,0.0049661,0,0.0039896,0.0094067,0.0045173,0,0,2.4144e-05,0.022788,0.0065884,0.0074701,0.0019041,0.013891,0,0.0034389,0.006705,0,0.022477,4.7981e-06,0.0030784,0.0023561,0.0004292,0.030189,0.019075,0.0014936,0
0.00038255,0.0035587,0.00011652,0.0055832,0.0080262,0.037212,0.00057894,0,0.00034293,0.0038759,0.019957,0.0030014,0.017205,0,0.0073303,0.030615,0.0070505,0.020023,0.0013392,0.0011327,1.6525e-05,0.0018513,2.3019e-07,0.00011876,0,0.00042182,2.5196e-05,0.00080513,0.0031469,7.855e-07,0,8.6061e-08,0.00061562,0.00040641,0.0014064,0.0026846,0.0018993,0.018076,0,0.009146,0.00032681,0,0.0026022,0.00027726,0.00011874,0.0029296,0.0001809,0.015273,0.026759,1.1697e-05,0
0.010552,0.0049035,7.9131e-08,0.00061187,0.001542,0.055929,0.0007774,3.9696e-06,0.00031858,0.0019957,0.03014,0.00016603,0.086209,0.00042892,0.082935,0.04874,0.01882,0.0093824,2.8662e-05,4.2597e-05,3.9667e-06,0.0021583,0,2.7352e-05,0,1.1155e-05,0.0010704,0.00020496,0.006129,7.7521e-10,1.8795e-05,1.0376e-05,1.088e-07,0.0086534,8.5077e-05,0.0032307,0.036193,0.015761,0,0.0078362,2.3467e-05,0,0.0045464,0.048015,6.0525e-06,0.00017305,6.4484e-05,0.050241,0.030753,0,0
0.0087835,0.0020708,1.1608e-05,0.00060452,0.0067486,0.034272,0.00091987,0,1.1022e-05,0.0039725,0.027577,5.709e-08,0.035408,7.7249e-07,0.01369,0.015408,0.029685,0.02951,0.00083195,5.9157e-05,0.00048162,0.00060826,0,1.2588e-06,0,0.00045765,0.0077533,4.5158e-05,0.00046991,0,0.009097,0,0,2.7764e-06,0.00015948,0.0017848,0.00075232,0.01143,0,5.9132e-05,0.00023185,3.721e-06,0.0060512,0.00019784,0.00055516,4.9912e-06,0.00054752,0.034396,0.014458,2.7982e-05,0
0.012987,0.010077,0.00045432,0.0016552,0.011046,0.046223,1.3177e-06,1.4678e-08,0.0012664,0.0031522,0.035898,0,0.056495,0,0.051279,0.05615,0.025009,0.0034086,0,0.0044972,0.0011752,0.0035208,0,0.0013044,0,0.001198,7.5954e-06,0.0022926,0.00679,0,0,0,0,0,0.0024601,0.0035869,0.002301,0.0097776,2.3557e-10,0.0036225,0.00048694,0,0.0045525,0.00021436,0.001524,0.0036125,0.00099427,0.0414,0.038057,0.0015608,0
0.0046023,0.0029321,3.8129e-05,0.0026177,0.0030592,0.019379,0.00060292,0,0.00034369,0.0043182,0.020595,2.5633e-07,0.032089,1.2659e-06,0.0055218,0.012363,0.024731,0.022179,0.0021674,0.00085144,0.0010931,0.003102,8.1395e-08,5.9415e-05,0,0.0027142,0.009844,0.00082472,0.0029337,0,0.0098379,0,0,0,0.00069776,0.0045365,0.0010074,0.0090495,0,0.0015953,0.0021633,0,0.0068038,0.00018773,0.0018372,0.00091285,0.0017053,0.0084697,0.012396,0.00060383,0
0.014325,0.0089586,8.2076e-05,0.00047904,0.0098442,0.067594,0.00080458,0,0.0026634,0.0021061,0.034394,0,0.050594,2.2303e-05,0.055326,0.053882,0.023778,0.0054837,4.4527e-06,0.0018807,0.0006138,0.0048605,0,0.001855,0,0.00057207,0,0.0019671,0.0094743,0,0,0.00013282,0,6.1747e-05,0.0025215,0.0053068,0.004024,0.011514,0,0.0021763,0.0009213,0,0.002582,9.7807e-05,0.00087819,0.0032017,0.0017224,0.065675,0.028228,0.00045626,0
0.0099941,0.0045353,0.00031958,0.0035718,0.002803,0.010594,0.020283,7.3027e-05,0.0011326,0.0054664,0.018631,3.4091e-05,0.051878,0.014602,0.0047607,0.024222,0.0081816,0.0059024,2.5446e-06,0.0014505,0.0002577,0.0025636,0.00012239,0.00059365,5.6125e-05,0.0037369,0.00017384,0.00069342,0.0016186,0.00013753,5.2514e-05,1.4412e-10,7.051e-05,4.2258e-05,0.0025417,0.00393,0.002495,0.010311,0.00014495,0.0024287,0.00085226,6.4434e-06,0.0052134,0.0020334,0.0023759,0.00029682,0.00084701,0.0044109,0.013993,0.00082883,0
0.00018836,0.0012664,9.8821e-09,0.001082,0.0046678,0.0074445,0.00040785,0,4.2072e-06,0.0014874,0.0094479,0.0033564,0.01034,4.7095e-05,0.00081813,0.013614,0.0014961,0.010634,1.2694e-07,0.0041159,0.00088037,0.00017836,1.426e-06,0.00046509,0,0.00016538,1.3777e-06,0.001196,0.0012163,0.0039115,0,7.85e-06,2.7355e-06,0.011566,0.00010189,0.00037062,0.00064397,0.010633,1.6942e-05,0.0023871,0.00077707,0,0.011355,4.6689e-05,2.9109e-05,3.9596e-05,0,0.01023,0.010223,0.00021539,0
0.0077812,0.0058682,0,0.00012319,0.0025325,0.033396,0.00056549,0,0.00024452,0.0018869,0.023796,1.6525e-06,0.04315,3.3806e-05,0.021403,0.033527,0.01646,0.0043921,4.5944e-08,0.00035262,2.9478e-06,0.0028819,0,3.4836e-05,0,0.00031363,7.8384e-07,0.0010255,0.0040311,4.0121e-06,0,0,0,0.0033653,0.00036616,0.0045918,0.011992,0.01185,2.6185e-06,0.00016976,1.604e-05,0,0.00035652,0.011832,5.5844e-05,9.1512e-05,0.00017088,0.044116,0.022644,1.1436e-08,0
0.010778,0.0070884,0.00062922,0.001947,0.0087632,0.027705,2.6916e-05,6.3973e-08,0.001402,0.0039171,0.026793,0,0.046391,0,0.038545,0.036837,0.019393,0.0050597,2.2661e-08,0.003253,0.001102,0.0055384,0,0.0023792,0,0.0016915,9.0829e-05,0.0024635,0.0086733,0,9.4357e-06,0,0,0.00085033,0.0026472,0.005892,0.0024437,0.0086383,1.0309e-09,0.0017126,0.0012547,0,0.003073,2.4513e-05,0.0017035,0.0018869,0.0022159,0.043639,0.029103,0.00062344,0
0.0033234,0.0029564,7.1568e-07,0.0025356,0.0045583,0.031045,0,5.4792e-07,0.00011541,0.0021682,0.014279,0.00048393,0.0082171,5.9093e-10,0.0046514,0.01542,0.0016363,0.0069426,0.00038346,0.00073133,0.00017223,0.0023111,0,0.00010875,0,0.00015091,0.0058811,0.00063865,0.00051434,0,0.0016932,7.9635e-07,1.531e-06,1.9962e-05,0.00010942,0.0016015,0.0011095,0.010492,6.2688e-07,0.0010544,2.1902e-05,0,0.0052682,0.0006991,1.9181e-05,0.0088647,0.00029145,0.01159,0.0068455,7.5414e-06,0
0.0098608,0.0056487,0.00026698,0.0022305,0.007791,0.034909,1.4245e-06,0,0.0017631,0.0030248,0.019717,0,0.038883,0,0.034412,0.034966,0.023822,0.0040629,6.6266e-08,0.0037407,0.0015828,0.003014,0,0.0024991,0,0.0013577,2.2663e-09,0.0017625,0.0085734,0,5.9964e-05,0,0,0.00010656,0.0024498,0.0039759,0.0021094,0.0065766,0,0.0012045,0.00089436,0,0.0032478,2.2208e-05,0.00056257,0.0019343,0.0023665,0.041959,0.02006,0.00069253,0
0.0098345,0.007305,0.0006132,0.0020126,0.0071211,0.027326,5.3789e-05,0,0.001119,0.003696,0.022121,0,0.041822,1.0375e-07,0.035328,0.03055,0.014164,0.0047364,1.0681e-06,0.0031524,0.0013403,0.005438,0,0.0025068,0,0.0015533,8.1794e-05,0.0025807,0.0095401,0,2.4624e-05,0,0,0.0006749,0.0028664,0.0059974,0.0025117,0.0088505,1.0551e-06,0.0017148,0.0014964,0,0.0027795,3.3147e-05,0.0016952,0.0013409,0.0014044,0.040052,0.027628,0.00077806,0
0.0037727,0.0017772,6.3604e-06,0.0023077,0.0035232,0.024175,0.00034782,0,1.4726e-05,0.0023488,0.017121,0,0.019075,1.3191e-11,0.0069048,0.012144,0.014734,0.016729,0.0022918,0.0001071,0.00012127,0.00049928,0,2.2622e-07,0,0.00054298,0.0042641,6.5728e-05,0.00042867,0,0.013809,0,8.821e-09,0.0004068,8.7786e-05,0.0017113,0.00048907,0.0099614,0,0.001174,0.00026868,0,0.0033839,0.00019753,0.00028751,0.00031454,0.00045556,0.013816,0.0082161,2.9983e-05,0
0.010723,0.0050623,0.00016831,0.00087479,0.0059941,0.033389,0,0.00019506,0.00047496,0.0019637,0.032573,0,0.039519,2.3225e-11,0.035887,0.036516,0.021607,0.0043624,0,0.00209,0.00045211,0.0022872,0,0.00073668,0,0.001735,5.5299e-05,0.0011019,0.0067249,0,5.9228e-06,0,0,0,0.0016683,0.0032606,0.0025867,0.0076972,1.4973e-08,0.0032518,0.00072655,0,0.0027525,7.8448e-05,0.0013305,0.00095768,0.00065274,0.030662,0.02425,0.00079758,0
0.0070012,0.007878,8.2146e-05,0.00048515,0.00051295,0.0070608,0,0,0.00010522,0.0031551,0.009553,0,0.0072243,0.00035562,0.0020395,0.0099667,0.0090383,0.0059976,2.1429e-05,0.0090204,0.0023831,0.0063777,0,0.0045583,4.785e-05,0.009898,0,0.0014249,0.0019725,0.010595,9.543e-09,1.2393e-09,6.068e-05,0.014868,0.0051126,0.0067164,0.00051361,0.0098762,0,0.0041494,0.0050389,0,0.019313,0,0.0006046,6.742e-05,0.001681,0.0083273,0.0087798,0.00084897,0
1.2521e-05,0.0026983,5.1177e-05,0.00015953,0.0045795,0.023163,2.6006e-05,0,2.2515e-08,0.0030449,0.012004,0.00042513,0.0073618,0,0.0041097,0.020495,0.002528,0.0029817,4.7348e-05,0.0016114,4.939e-06,0.00017359,1.315e-07,6.9174e-05,0.00025331,0.0008005,0.00040497,0.00085013,0.00030199,6.1183e-10,0,6.776e-08,0.00019261,2.0502e-06,0.0014499,0.0029129,0.00097049,0.022011,1.6484e-07,7.409e-05,0.0017117,0,0.00061777,4.9125e-06,0.0017139,1.5916e-05,3.1e-06,0.016432,0.02657,0,0
0.0091261,0.0089862,2.6097e-05,0.00018705,0.0061697,0.034402,0.00051866,0,0.00023647,0.0031949,0.015503,0,0.030431,1.9027e-05,0.022101,0.022825,0.0072192,0.0034578,2.7514e-06,0.0011826,0.00066962,0.003078,0,0.0010568,3.289e-06,0.00084766,1.1841e-07,0.0012042,0.0086342,6.6848e-05,0,0,0,0.00080898,0.0018287,0.0040573,0.0067069,0.010184,0,0.00054606,0.00056088,0,0.00091875,0.0011974,0.00050003,8.3663e-05,2.0221e-05,0.041056,0.029569,0.00016898,0
0.0038769,0.0059038,0.00021345,0.0027852,0.0075729,0.025465,0.0017483,0,0.0007755,0.004148,0.01362,0.00028118,0.020061,4.341e-12,0.0091527,0.020849,0.0073898,0.012413,0.00013195,0.0030625,0.0011538,0.0036291,8.0035e-05,0.0020807,0,0.0013224,5.8317e-08,0.0027656,0.0042168,0.00023407,0,0,5.4722e-05,0.0019952,0.0030109,0.0039135,0.00195,0.016051,0,0.0064603,0.0015313,0,0.0032669,0.00014874,0.0019809,0.0045934,0.00066306,0.018688,0.022338,0.00067506,0
0.00016782,0.003767,9.7639e-09,8.4707e-08,0.0042648,0.011986,0,0,0,0.0036469,0.01308,0,0.0069133,1.2581e-11,0.0030051,0.025094,0.0051149,0.0028042,0.0012499,0.0001999,1.2005e-05,0.00085831,0,5.2418e-05,0,0.00019764,0.00042433,0.0012262,6.3354e-05,2.008e-06,0,0,2.0751e-10,1.7493e-06,0.00077365,0.0010158,0.00055952,0.020171,8.9275e-07,0.00012262,0.0028738,0,0.00066657,5.0089e-06,0.0014303,2.6506e-06,6.9559e-09,0.014661,0.015822,3.26e-07,0
0.0064574,0.0020604,3.1757e-08,0.00050711,0.003493,0.015546,3.2191e-05,0,0.00020079,0.0014099,0.012566,0,0.024956,0,0.019628,0.014977,0.012586,0.0019099,0,0.0011502,0.00026955,0.000766,0,0.00028268,0,7.2978e-05,8.7927e-06,0.00020741,0.0030785,0,0,8.0794e-07,0,2.3911e-09,0.00083934,0.0021881,0.0011426,0.0037159,0,0.00078991,6.3602e-05,0,0.00052119,3.3746e-05,0.00070162,0.00030566,0.0001465,0.007378,0.014574,0.0001625,0
0.0055979,0.0019781,2.4189e-09,0.0010579,0.0056644,0.019542,1.8885e-05,4.0031e-08,0.00022737,0.0030015,0.024726,0,0.032972,0,0.038118,0.0192,0.01857,0.0030411,0,0.0018798,0.0015464,0.0019383,0,0.00010297,0,0.0013547,3.3139e-07,0.001287,0.0044152,0,9.769e-07,0,1.8179e-06,0,0.0015838,0.0035575,0.001102,0.0060888,0,0.00069034,0.0010581,0,0.0012877,0,0.0013209,9.4382e-05,0.00052421,0.014138,0.024706,0.0012993,0
1.0875e-05,0.0024333,3.3789e-05,0.0011777,0.0037531,0.02221,1.8354e-05,0,1.3829e-05,0.002979,0.0085199,0.0040123,0.0057946,0,0.003538,0.014429,0.0022434,0.0051092,2.6036e-05,4.5556e-05,6.8528e-06,0.00038263,0,9.9936e-05,8.9384e-06,7.8088e-05,6.366e-05,0.0011061,0.00012069,1.5973e-05,0,0,0.00023904,2.8714e-06,0.0013131,0.0023014,0.0010809,0.017775,0,0.0008501,0.00080149,0,0.00083374,1.7768e-06,0.00034132,0.00030967,1.2435e-06,0.013878,0.019917,1.2621e-08,0
0.0086505,0.0042274,1.1946e-05,0.00075768,0.0039919,0.036629,0.00010018,1.1054e-06,0.00045835,0.0025205,0.024819,0,0.037121,2.6077e-06,0.029831,0.023689,0.015949,0.0041028,3.6526e-06,0.0023705,0.00048395,0.0021858,0,0.00036205,0,0.00086992,0,0.00051856,0.0072501,0,0,0.00012877,0,7.9973e-06,0.0017484,0.0038411,0.0016651,0.0064932,8.7157e-06,0.0026179,0.00030011,0,0.0023164,3.8332e-06,0.001711,0.0005711,0.00025538,0.021342,0.02166,0.00056363,0
0.0088944,0.0064226,0.00032868,0.00091698,0.0067561,0.040853,0.00060492,0,0.0014852,0.0026283,0.022203,0,0.031071,0,0.03217,0.028619,0.015143,0.0037511,0,0.00276,0.0010788,0.0026704,0,0.0021371,0,0.0010947,0,0.0023548,0.0091269,0,0,0.00010041,0,0.00015621,0.0027006,0.0043146,0.0016338,0.006752,0,0.0021795,0.0011897,0,0.0024529,8.134e-05,0.0014773,0.0022697,0.001637,0.041781,0.021694,0.00099652,0
0.00068271,0.0047286,1.0069e-07,5.6593e-05,0.0044625,0.014078,3.5171e-09,2.4294e-06,6.1547e-05,0.0041426,0.014384,0,0.0073301,7.8691e-07,0.0039713,0.027595,0.0034946,0.0022709,0.0017735,0.00047164,9.5135e-05,0.0016423,0,0.00024876,3.737e-05,0.0012358,0.00018749,0.001288,0.00086273,8.1696e-07,0,0,4.3686e-10,5.8295e-05,0.0017586,0.0018825,0.001567,0.017698,0,0.00041051,0.0040353,0,0.0012517,4.2108e-08,0.0024829,0.00018905,6.9313e-05,0.012455,0.020237,0.00013095,0
0.007469,0.0042205,9.7576e-05,0.0011717,0.0066271,0.016326,3.5506e-06,0,0.0011414,0.0020157,0.016169,0,0.030309,0,0.028136,0.029212,0.017527,0.0035172,0,0.0023476,0.0009227,0.002849,0,0.0017938,0,0.00091569,2.0501e-05,0.0011386,0.005995,2.4834e-05,2.9963e-07,0,0,0.00014018,0.0018142,0.0032286,0.0016218,0.0051952,0,0.00091682,0.0004577,0,0.0024989,6.0021e-05,0.00064056,0.0012449,0.0022268,0.028602,0.017641,3.3847e-05,0
0.0029167,0.0087783,4.6284e-06,0.00049299,0.0006436,0.0086745,5.1655e-10,0,0.00071152,0.0040818,0.012213,8.7263e-08,0.0081443,0.00013457,0.0023047,0.013745,0.0058639,0.006458,2.6799e-05,0.0074006,0.0020049,0.0059863,0,0.00094329,0,0.0044096,0,0.0023147,0.0045064,0.0061243,0,0,0,0.0072312,0.005999,0.0051823,0.00032099,0.0064817,0,0.0019846,0.0036153,0,0.0141,0,0.00047702,0.00052795,0.00038663,0.0089256,0.010648,0.00183,0
0.0063689,0.0036819,0.00018125,0.0012455,0.0061995,0.018253,0,0,0.0011401,0.0019565,0.014325,0,0.026912,0,0.027258,0.026647,0.015369,0.0028891,0,0.002086,0.00085807,0.002292,0,0.0016713,0,0.0007297,2.0486e-06,0.0011211,0.0059036,4.1456e-06,9.9902e-07,0,0,0.00013069,0.0015327,0.0025674,0.0013781,0.0042945,0,0.00078459,0.00051013,0,0.0021737,4.6248e-05,0.0005145,0.0012381,0.0016239,0.026253,0.01718,0.00011651,0
0.0076787,0.0040333,9.1873e-05,0.0011446,0.0060276,0.015794,4.9137e-06,0,0.00074373,0.0023261,0.017306,0,0.029728,0,0.024256,0.02841,0.015739,0.0035208,0,0.0026671,0.00094923,0.0029858,0,0.0016038,0,0.00079168,6.9552e-05,0.0010461,0.00518,6.5195e-07,8.7786e-06,0,0,0.00016136,0.0015667,0.0028959,0.0015284,0.0050759,0,0.0011395,0.00033983,0,0.0028205,2.1256e-05,0.00055469,0.0014465,0.0018128,0.026206,0.017214,0.00014683,0
0.0062015,0.0061783,0.0006851,0.0018613,0.0089616,0.032913,0.0048682,0,0.0016185,0.003228,0.016802,0,0.020064,6.64e-05,0.019289,0.02108,0.0093338,0.0052661,1.0088e-06,0.0016451,0.001297,0.0033782,0,0.001629,0,0.0010861,0,0.0029148,0.0040598,0,0,6.5301e-10,0,0.00021384,0.0019957,0.0040135,0.0026224,0.0089523,0,0.016298,0.0010393,0,0.0012927,0.0019746,0.0014905,0.0019764,0.00070071,0.031841,0.019046,0.0011006,0
0.0064488,0.0027684,0,4.1054e-06,0.0033886,0.038661,1.7446e-11,0,2.6502e-06,0.0014913,0.021663,0,0.028788,2.8802e-05,0.024993,0.020565,0.012223,0.0034228,0,0.0008037,2.5847e-05,0.00072606,0,2.1233e-05,0,4.5384e-05,8.9969e-11,5.7057e-05,0.0048827,0,0,2.9239e-06,0,2.5719e-05,0.00019402,0.0018056,0.0016237,0.0054949,2.1031e-09,0.00074711,9.9353e-07,0,0.00088413,5.5342e-05,0.00023871,0.00010501,2.1699e-06,0.02573,0.014653,2.5015e-05,0
